GenerationDepth,TaskId,Algorithm,Strategy,SolutionLength,StatesVisited,StatesProcessed,MaxTreeLevel,DurationInMiliseconds
7,66,bd,bfsrdulbfslurd,7,68,216,4,8
7,66,bfs,drlu,7,442,1388,7,7
7,66,bfs,drul,7,447,1405,7,7
7,66,bfs,ludr,7,683,2142,7,9
7,66,bfs,lurd,7,580,1827,7,7
7,66,bfs,rdlu,7,340,1075,7,7
7,66,bfs,rdul,7,345,1092,7,7
7,66,bfs,uldr,7,688,2159,7,7
7,66,bfs,ulrd,7,585,1844,7,7
7,66,dfs,drlu,25,1078,18749,25,21
7,66,dfs,drul,25,3248,87316,25,64
7,66,dfs,ludr,25,1422,23744,25,23
7,66,dfs,lurd,25,3435,90665,25,66
7,66,dfs,rdlu,25,172,856,25,7
7,66,dfs,rdul,25,50,233,25,7
7,66,dfs,uldr,25,2836,73016,25,54
7,66,dfs,ulrd,25,2173,45577,25,37
7,67,astr,hamm,7,14,42,7,5
7,67,astr,manh,7,11,31,7,5
7,67,bd,astrmanhastrmanh,7,16,47,5,5
7,67,bd,bfsrdulbfslurd,7,62,202,4,8
7,67,bfs,drlu,7,412,1278,7,7
7,67,bfs,drul,7,327,1012,7,7
7,67,bfs,ludr,7,468,1466,7,11
7,67,bfs,lurd,7,466,1461,7,7
7,67,bfs,rdlu,7,410,1273,7,7
7,67,bfs,rdul,7,325,1007,7,7
7,67,bfs,uldr,7,385,1207,7,7
7,67,bfs,ulrd,7,383,1202,7,7
7,67,dfs,drlu,25,355,3126,25,8
7,67,dfs,drul,25,554,6087,25,11
7,67,dfs,ludr,25,4332,171660,25,117
7,67,dfs,lurd,25,15399,998001,25,620
7,67,dfs,rdlu,25,352,2700,25,8
7,67,dfs,rdul,25,551,5661,25,12
7,67,dfs,uldr,25,3490,90905,25,68
7,67,dfs,ulrd,25,1232,21387,25,22
7,68,astr,hamm,11,81,254,38,5
7,68,astr,manh,7,8,22,7,5
7,68,bd,astrmanhastrmanh,7,10,30,5,5
7,68,bd,bfsrdulbfslurd,7,50,164,4,8
7,68,bfs,drlu,7,290,895,7,7
7,68,bfs,drul,7,264,819,7,7
7,68,bfs,ludr,7,531,1659,7,20
7,68,bfs,lurd,7,529,1654,7,7
7,68,bfs,rdlu,7,288,890,7,7
7,68,bfs,rdul,7,262,814,7,7
7,68,bfs,uldr,7,506,1586,7,7
7,68,bfs,ulrd,7,504,1581,7,7
7,68,dfs,drlu,25,175,844,25,7
7,68,dfs,drul,25,53,221,25,6
7,68,dfs,ludr,25,4426,172532,25,114
